smiles1,smiles2,smiles3,percentage_1,percentage_2,percentage_3
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1sc(C)c2OCCOc12,60,0,40
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,0,60,40,0
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1ccc3c(c1)Cc2cc(C)ccc23,60,35,5
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1ccc3c(c1)Cc2cc(C)ccc23,60,30,10
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1ccc3c(c1)Cc2cc(C)ccc23,60,25,15
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1ccc3c(c1)Cc2cc(C)ccc23,60,20,20
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1ccc3c(c1)Cc2cc(C)ccc23,60,15,25
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1ccc3c(c1)Cc2cc(C)ccc23,60,10,30
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1ccc3c(c1)Cc2cc(C)ccc23,60,5,35
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1ccc3c(c1)Cc2cc(C)ccc23,60,0,40
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c2OCCOc12,0,60,40,0
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c2OCCOc12,Cc1ccc3c(c1)Cc2cc(C)ccc23,60,35,5
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c2OCCOc12,Cc1ccc3c(c1)Cc2cc(C)ccc23,60,30,10
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c2OCCOc12,Cc1ccc3c(c1)Cc2cc(C)ccc23,60,25,15
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c2OCCOc12,Cc1ccc3c(c1)Cc2cc(C)ccc23,60,20,20
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c2OCCOc12,Cc1ccc3c(c1)Cc2cc(C)ccc23,60,15,25
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c2OCCOc12,Cc1ccc3c(c1)Cc2cc(C)ccc23,60,10,30
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c2OCCOc12,Cc1ccc3c(c1)Cc2cc(C)ccc23,60,5,35
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c2OCCOc12,Cc1ccc3c(c1)Cc2cc(C)ccc23,60,0,40
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,0,55,45,0
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc(C)c2nsnc12,55,40,5
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc(C)c2nsnc12,55,35,10
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc(C)c2nsnc12,55,30,15
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc(C)c2nsnc12,55,25,20
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc(C)c2nsnc12,55,20,25
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc(C)c2nsnc12,55,15,30
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc(C)c2nsnc12,55,10,35
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc(C)c2nsnc12,55,5,40
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc(C)c2nsnc12,55,0,45
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,0,55,45,0
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c(OC)c1OC,55,40,5
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c(OC)c1OC,55,35,10
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c(OC)c1OC,55,30,15
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c(OC)c1OC,55,25,20
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c(OC)c1OC,55,20,25
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c(OC)c1OC,55,15,30
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c(OC)c1OC,55,10,35
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c(OC)c1OC,55,5,40
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c(OC)c1OC,55,0,45
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,0,55,45,0
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c2OCCOc12,55,40,5
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c2OCCOc12,55,35,10
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c2OCCOc12,55,30,15
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c2OCCOc12,55,25,20
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c2OCCOc12,55,20,25
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c2OCCOc12,55,15,30
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c2OCCOc12,55,10,35
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c2OCCOc12,55,5,40
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c2OCCOc12,55,0,45
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,0,55,45,0
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,40,5
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,35,10
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,30,15
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,25,20
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,20,25
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,15,30
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,10,35
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,5,40
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,0,45
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,0,55,45,0
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1sc(C)c(OC)c1OC,55,40,5
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1sc(C)c(OC)c1OC,55,35,10
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1sc(C)c(OC)c1OC,55,30,15
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1sc(C)c(OC)c1OC,55,25,20
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1sc(C)c(OC)c1OC,55,20,25
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1sc(C)c(OC)c1OC,55,15,30
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1sc(C)c(OC)c1OC,55,10,35
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1sc(C)c(OC)c1OC,55,5,40
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1sc(C)c(OC)c1OC,55,0,45
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,0,55,45,0
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1sc(C)c2OCCOc12,55,40,5
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1sc(C)c2OCCOc12,55,35,10
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1sc(C)c2OCCOc12,55,30,15
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1sc(C)c2OCCOc12,55,25,20
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1sc(C)c2OCCOc12,55,20,25
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1sc(C)c2OCCOc12,55,15,30
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1sc(C)c2OCCOc12,55,10,35
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1sc(C)c2OCCOc12,55,5,40
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1sc(C)c2OCCOc12,55,0,45
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,0,55,45,0
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,40,5
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,35,10
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,30,15
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,25,20
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,20,25
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,15,30
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,10,35
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,5,40
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1ccc(C)c2nsnc12,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,0,45
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,0,55,45,0
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1sc(C)c2OCCOc12,55,40,5
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1sc(C)c2OCCOc12,55,35,10
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1sc(C)c2OCCOc12,55,30,15
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1sc(C)c2OCCOc12,55,25,20
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1sc(C)c2OCCOc12,55,20,25
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1sc(C)c2OCCOc12,55,15,30
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1sc(C)c2OCCOc12,55,10,35
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1sc(C)c2OCCOc12,55,5,40
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1sc(C)c2OCCOc12,55,0,45
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,0,55,45,0
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,40,5
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,35,10
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,30,15
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,25,20
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,20,25
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,15,30
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,10,35
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,5,40
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c(OC)c1OC,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,0,45
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c2OCCOc12,0,55,45,0
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c2OCCOc12,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,40,5
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c2OCCOc12,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,35,10
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c2OCCOc12,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,30,15
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c2OCCOc12,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,25,20
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c2OCCOc12,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,20,25
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c2OCCOc12,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,15,30
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c2OCCOc12,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,10,35
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c2OCCOc12,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,5,40
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,Cc1sc(C)c2OCCOc12,Cc1ccc3c(c1)Cc2cc(C)ccc23,55,0,45
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,0,50,50,0
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc(C)c2nsnc12,50,45,5
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc(C)c2nsnc12,50,40,10
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc(C)c2nsnc12,50,35,15
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc(C)c2nsnc12,50,30,20
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc(C)c2nsnc12,50,25,25
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc(C)c2nsnc12,50,20,30
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc(C)c2nsnc12,50,15,35
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc(C)c2nsnc12,50,10,40
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc(C)c2nsnc12,50,5,45
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc(C)c2nsnc12,50,0,50
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,0,50,50,0
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c(OC)c1OC,50,45,5
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c(OC)c1OC,50,40,10
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c(OC)c1OC,50,35,15
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c(OC)c1OC,50,30,20
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c(OC)c1OC,50,25,25
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c(OC)c1OC,50,20,30
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c(OC)c1OC,50,15,35
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c(OC)c1OC,50,10,40
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c(OC)c1OC,50,5,45
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c(OC)c1OC,50,0,50
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,0,50,50,0
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c2OCCOc12,50,45,5
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c2OCCOc12,50,40,10
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c2OCCOc12,50,35,15
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c2OCCOc12,50,30,20
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c2OCCOc12,50,25,25
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c2OCCOc12,50,20,30
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c2OCCOc12,50,15,35
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c2OCCOc12,50,10,40
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c2OCCOc12,50,5,45
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1sc(C)c2OCCOc12,50,0,50
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,0,50,50,0
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc3c(c1)Cc2cc(C)ccc23,50,45,5
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc3c(c1)Cc2cc(C)ccc23,50,40,10
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc3c(c1)Cc2cc(C)ccc23,50,35,15
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc3c(c1)Cc2cc(C)ccc23,50,30,20
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc3c(c1)Cc2cc(C)ccc23,50,25,25
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc3c(c1)Cc2cc(C)ccc23,50,20,30
Cc1sc(C)c2OCC(COCC(CC)CCCC)(COCC(CC)CCCC)COc12,C1=CC(=CC=C1C)C,Cc1ccc3c(c1)Cc2cc(C)ccc23,50,15,35
